thread_id,turn_pos,tweet_id,author_id,inbound,text,parent,cluster_k9
1336,3,662490,microsofthelps,False,"@277850 If that's the case, try changing active hours and check if the issue persists. Here's how: https://t.co/RFMRCGP0N6. Let us know how it goes.",662491,6
1336,5,662487,microsofthelps,False,"@277850 Hello, Sarah. Just doing a follow-up. Were you able to contact our Answer Desk team? Do you still need assistance?",662488,6
1336,6,662489,microsofthelps,False,@277850 Got it. Let's ask for an in-depth support from our Answer Desk team here: https://t.co/3iHQRZWbtR. Kindly secure a service request number for future reference.,662488,6
1336,9,662483,microsofthelps,False,@277850 We'd like to follow up on the status of your concern. Feel free to reach us back if you need further assistance.,662484,6
1336,10,662485,microsofthelps,False,@277850 Please don’t forget to ask for the service request number to our Answer desk team. For us to escalate the issue further.,662484,6
1336,11,662486,microsofthelps,False,@277850 We would like to know about your experience with the support here on Twitter: https://t.co/kYEmAW14IY?. Thank you!,662484,6
1337,0,662497,microsofthelps,False,November #WindowsUpdates are now released for Windows 10. Feedback welcomed!  https://t.co/AnYAMeXaHI,0,6
1337,12,662494,microsofthelps,False,@277851 We would like to follow-up on the status of your concern. We want to ensure that you receive the best support needed. Feel free to message us back if you need further assistance.,662495,6
1337,13,662496,microsofthelps,False,"@277851 Keep waiting. That portion of setup can take some time because it's performing a lot of important tasks such as archiving old Windows installation, moving around applications and personal files. Wait about 4 to 7 hours to see it progresses.",662495,6
1337,15,1077188,microsofthelps,False,"@374133 Let’s sort this out, Mel. Please provide us more details about the issue you’ve encountered for us to assist you further.",662514,6
1337,16,2428768,microsofthelps,False,"@448839 Hello, Rob. Let's take a look at this. Kindly send us a direct message for us to better assist you.",662504,6
1337,17,2435549,microsofthelps,False,"@128022 Hi, John. We'd love to help. For better assistance, please send us a Direct Message so we can assist you accordingly.",662506,6
1337,18,2463380,microsofthelps,False,"@618590 Hi, Stephen. To assist you better, please provide us more details about the issue that you are experiencing? We're here to help. https://t.co/3qcAsLFkaY",662507,6
1337,19,2498629,microsofthelps,False,"@257992 We're here to help, Matt. Meet us through Direct Message and we'll assist you further.",662509,6
1337,20,2498630,microsofthelps,False,"@257992 Hello. Send us a Direct Message, if you still need our assistance.",662509,6
1337,21,2515625,microsofthelps,False,@716636 Hi. Thank you for reaching out. Are you getting any error messages? Which Windows version are you running? Send us a screenshot of the issue.,662511,6
1337,22,2576102,microsofthelps,False,@730450 Hello there! Let's check this out. Which phone model are you using? Are you getting any error messages while opening the Edge browser? What troubleshooting steps have you done so far?,662512,6
1337,23,2658419,microsofthelps,False,@749388 Hi! That's good to know that you were able to fix it by yourself. Can you tell us the version of your Windows? Have you tried the steps here: https://t.co/Du9eC9DpF0?,662516,6
1337,24,2755162,microsofthelps,False,"@771164 Let's get this sorted, Linzi. Are you getting an error message? What troubleshooting steps have you done so far? For now, let's start your device in safe mode and check if issue persist. Here's how: https://t.co/zr4bjfsrq0. Keep us posted.",662515,6
1337,25,919754,microsofthelps,False,@338324 Let's continue this discussion via Direct Message. We'll wait for your message. https://t.co/3qcAsLFkaY,919755,6
1337,26,919756,microsofthelps,False,"@338324 Hi, Jaxotea. We're still waiting for your Direct Message so we can discuss this matter. We'll wait for your message.",919755,6
1337,35,1077190,microsofthelps,False,@374133 Good to hear that it's now working. Feel free to contact us again for future concerns.,1077189,6
1337,36,2515627,microsofthelps,False,@716636 Awesome! Thank you for the update. We'd like to hear about the support you received by answering this quick survey: https://t.co/q6b8NR9v2z. Please include your Social Media Case ID #1264117 in the comments section. Feel free to post back if you need anything else.,2515626,6
1337,37,2576105,microsofthelps,False,"@730450 Let's fix this. App updates from the Store could be needed. To check for app updates, go to Store &gt; Menu &gt; Downloads and updates &gt; Check for updates. After the update check is complete, tap Update all. Keep us posted.",2576104,6
1337,39,2886874,microsofthelps,False,@338324 Gotcha! Just update us with the outcome of it. Have a good one.,2886873,6
1337,41,2658416,microsofthelps,False,@749388 Let's check Kapil Arya MVP's post on this thread to help you with your sign-in issue: https://t.co/K4hk2PBZNq. Let us know if this works. https://t.co/3qcAsLFkaY,2658417,6
1337,44,2658414,microsofthelps,False,@749388 Great! We're glad it worked. We want to know your experience with us. Please rate our support by clicking this link: https://t.co/6QO4A2sKTq. Thank you.,2658415,6
1338,1,662517,microsofthelps,False,@277852 We would like to know about your experience with the support here on Twitter: https://t.co/ddysJxo0eJ?. Thank you!,662518,1
1338,2,662519,microsofthelps,False,"@277852 Hello, Connor! We always want the best for you. Thanks for updating us. If you need assistance, we're just a tweet away. Have a great day!",662518,1
1339,1,662521,microsofthelps,False,"@277853 Hello, Francisco. We want this to be taken care of. To assist you on your payment, contact Accounts and billing support on this link: https://t.co/GwEGFFzgeQ.",662522,5
1339,2,662523,microsofthelps,False,"@277853 May we know if your issue got resolved? If so, please let us know about your experience with us here: https://t.co/cuOYSIqQHX. Thank you.",662522,5
1340,1,665012,microsofthelps,False,@189689 We would like to know about your experience with the support here on Twitter: https://t.co/IZhHyWrb1I?. Thank you!,665014,1
1340,2,665015,microsofthelps,False,@189689 We want to resolve this for you. Let's get you a more detailed support to resolve your concern. Contact our Microsoft experts from Answer Desk through this link: https://t.co/zBGyvIbksC. Don't hesitate to contact us anytime if you need help.,665014,1
1341,1,665017,microsofthelps,False,@278496 We'd like to follow up on the status of your concern. Feel free to reach us back if you need further assistance.,665018,1
1341,3,665020,microsofthelps,False,@278496 Hello! It's our pleasure to assist you. Which Windows version are you using? Were there any changes made to your device prior to this issue?,665018,1
1342,1,665021,microsofthelps,False,@278497 We'd like to follow up on the status of your concern. Feel free to reach us back if you need further assistance.,665022,1
1342,2,665023,microsofthelps,False,"@278497 Hello, Thurston. Thank you for bringing this up. Are you seeing an error message?  If yes, can you send us a screenshot or the actual error message? Which Windows version are you using?",665022,1
1343,1,665031,microsofthelps,False,"@278498 Hi. We're here to help. Just to clarify, how do you install the updates? Do you get any error messages? Please get back to us so we can help you sort this out.",665032,6
1343,3,665029,microsofthelps,False,"@278498 That's odd. To help you with your concern, download Windows Update Troubleshooter on this link: https://t.co/oGywBPDgTq.",665030,6
1343,5,665027,microsofthelps,False,@278498 Good to hear that! Don't hesitate to contact us again in the future if you need any help.,665028,6
1343,7,665024,microsofthelps,False,@278498 Just checking back with you. May we know if the link worked for you? Let us know should you need further assistance.,665025,6
1343,8,665026,microsofthelps,False,"@278498 Hi! Help is here. With regard to your internet concern, we suggest checking this link: https://t.co/JirrNVZQ7t to resolve the issue. Let us know how it turns out.",665025,6
1343,10,1432744,microsofthelps,False,"@278498 Glad to know that there's progress with the troubleshooting that we've done. Anyway, should you experience any issue, we're just a tweet away.",1432745,6
1344,4,665033,microsofthelps,False,"@278499 What's the reason why you want to block the updates, Elsa? Can you tell us which Windows you're using?",665034,1
1345,1,665049,microsofthelps,False,"@278500 We're here to help you, Casey. How do you log in to your email? Is it through https://t.co/5TaBCXgvik or through an app? Any recent changes before encountering the issue?",665050,8
1345,3,665047,microsofthelps,False,"@278500 Let's take look at this. Since you already contacted Answer Desk via phone, did they provide you a service request number? If yes, please send it to us via Direct Message.",665048,8
1345,5,665038,microsofthelps,False,"@278500 Hi, Casey. How's it going? Were you able to contact our Answer Desk team?",665040,8
1345,6,665046,microsofthelps,False,@278500 Got it. We suggest contacting them again to secure a service request number. You can also contact them through chat: https://t.co/ZzAFsDWgcf. We'll wait for your update.,665040,8
1345,9,665041,microsofthelps,False,@278500 Sure. Take your time. Just feel free to update us.,665039,8
1345,11,665043,microsofthelps,False,"@278500 Let's investigate this further, Casey. Which Outlook version are you using? Were there any changes made prior to this issue? What troubleshooting steps have you tried so far?",665042,8
